order_id,date,store_id,product_id,city,category,quantity,gmv,order_status,is_promo,refund_flag
O0037688,2026-06-07,S003,P009,Hangzhou,Dairy,1,60.0,completed,0,0
O0037689,2026-06-07,S003,P015,Hangzhou,Ready Meal,1,73.0,completed,0,0
O0037690,2026-06-07,S003,P001,Hangzhou,Coffee,1,68.06,completed,1,0
O0037691,2026-06-07,S003,P007,Hangzhou,Snack,3,165.0,completed,0,0
O0037692,2026-06-07,S003,P015,Hangzhou,Ready Meal,1,73.0,completed,0,0
O0037693,2026-06-07,S003,P001,Hangzhou,Coffee,3,204.18,completed,1,0
O0037694,2026-06-07,S003,P001,Hangzhou,Coffee,2,136.12,completed,1,0
O0037695,2026-06-07,S003,P012,Hangzhou,Dairy,1,73.0,completed,0,0
O0037696,2026-06-07,S003,P012,Hangzhou,Dairy,3,219.0,completed,0,0
O0037697,2026-06-07,S003,P003,Hangzhou,Coffee,2,132.84,completed,1,0
O0037698,2026-06-07,S003,P005,Hangzhou,Snack,3,141.0,completed,0,0
O0037699,2026-06-07,S003,P002,Hangzhou,Coffee,1,69.0,completed,0,0
O0037700,2026-06-07,S003,P010,Hangzhou,Dairy,1,65.0,completed,0,0
O0037701,2026-06-07,S003,P014,Hangzhou,Ready Meal,1,46.72,refunded,1,1
O0037702,2026-06-07,S003,P003,Hangzhou,Coffee,3,199.26,completed,1,0
O0037703,2026-06-07,S003,P012,Hangzhou,Dairy,1,73.0,refunded,0,1
O0037704,2026-06-07,S003,P009,Hangzhou,Dairy,1,60.0,completed,0,0
O0037705,2026-06-07,S003,P008,Hangzhou,Snack,2,126.0,completed,0,0
O0037706,2026-06-07,S003,P020,Hangzhou,Beauty,1,55.0,completed,0,0
O0037707,2026-06-07,S003,P001,Hangzhou,Coffee,1,68.06,completed,1,0
O0037708,2026-06-07,S004,P012,Hangzhou,Dairy,2,146.0,completed,0,0
O0037709,2026-06-07,S004,P002,Hangzhou,Coffee,1,69.0,completed,0,0
O0037710,2026-06-07,S004,P007,Hangzhou,Snack,3,165.0,completed,0,0
O0037711,2026-06-07,S004,P007,Hangzhou,Snack,2,110.0,completed,0,0
O0037712,2026-06-07,S004,P005,Hangzhou,Snack,1,47.0,completed,0,0
O0037713,2026-06-07,S004,P018,Hangzhou,Beauty,1,66.0,completed,0,0
O0037714,2026-06-07,S004,P018,Hangzhou,Beauty,3,198.0,completed,0,0
O0037715,2026-06-07,S004,P007,Hangzhou,Snack,2,110.0,refunded,0,1
O0037716,2026-06-07,S004,P015,Hangzhou,Ready Meal,1,73.0,completed,0,0
O0037717,2026-06-07,S004,P001,Hangzhou,Coffee,1,68.06,refunded,1,1
O0037718,2026-06-07,S004,P013,Hangzhou,Ready Meal,1,30.0,completed,0,0
O0037719,2026-06-07,S004,P015,Hangzhou,Ready Meal,3,219.0,completed,0,0
O0037720,2026-06-07,S004,P015,Hangzhou,Ready Meal,2,146.0,completed,0,0
O0037721,2026-06-07,S004,P001,Hangzhou,Coffee,1,68.06,completed,1,0
O0037722,2026-06-07,S004,P010,Hangzhou,Dairy,1,65.0,completed,0,0
O0037723,2026-06-07,S004,P009,Hangzhou,Dairy,1,60.0,completed,0,0
O0037724,2026-06-07,S004,P011,Hangzhou,Dairy,1,45.0,completed,0,0
O0037725,2026-06-07,S004,P005,Hangzhou,Snack,3,141.0,completed,0,0
O0037726,2026-06-07,S004,P020,Hangzhou,Beauty,3,165.0,completed,0,0
O0037727,2026-06-07,S004,P002,Hangzhou,Coffee,1,69.0,completed,0,0
O0037728,2026-06-07,S004,P017,Hangzhou,Beauty,1,48.0,completed,0,0
O0037729,2026-06-07,S004,P012,Hangzhou,Dairy,3,219.0,completed,0,0
O0037730,2026-06-07,S004,P001,Hangzhou,Coffee,1,68.06,completed,1,0
O0037731,2026-06-07,S004,P014,Hangzhou,Ready Meal,1,46.72,completed,1,0
O0037732,2026-06-07,S004,P014,Hangzhou,Ready Meal,2,93.44,completed,1,0
O0037733,2026-06-07,S004,P009,Hangzhou,Dairy,1,60.0,completed,0,0
O0037734,2026-06-07,S004,P003,Hangzhou,Coffee,2,132.84,completed,1,0
O0037735,2026-06-07,S004,P002,Hangzhou,Coffee,1,69.0,completed,0,0
O0037736,2026-06-07,S004,P012,Hangzhou,Dairy,1,73.0,completed,0,0
O0037737,2026-06-07,S004,P020,Hangzhou,Beauty,1,55.0,completed,0,0
O0037738,2026-06-07,S004,P010,Hangzhou,Dairy,1,65.0,completed,0,0
O0037739,2026-06-07,S004,P015,Hangzhou,Ready Meal,1,73.0,completed,0,0
O0037740,2026-06-07,S005,P009,Ningbo,Dairy,1,60.0,completed,0,0
O0037741,2026-06-07,S005,P005,Ningbo,Snack,1,47.0,completed,0,0
O0037742,2026-06-07,S005,P020,Ningbo,Beauty,1,55.0,completed,0,0
O0037743,2026-06-07,S005,P008,Ningbo,Snack,3,189.0,completed,0,0
O0037744,2026-06-07,S005,P003,Ningbo,Coffee,1,66.42,refunded,1,1
O0037745,2026-06-07,S005,P001,Ningbo,Coffee,1,68.06,completed,1,0
O0037746,2026-06-07,S005,P007,Ningbo,Snack,1,55.0,refunded,0,1
O0037747,2026-06-07,S005,P020,Ningbo,Beauty,1,55.0,completed,0,0
O0037748,2026-06-07,S005,P006,Ningbo,Snack,1,22.0,completed,0,0
O0037749,2026-06-07,S005,P007,Ningbo,Snack,1,55.0,completed,0,0
O0037750,2026-06-07,S005,P015,Ningbo,Ready Meal,1,73.0,completed,0,0
O0037751,2026-06-07,S005,P002,Ningbo,Coffee,1,69.0,completed,0,0
O0037752,2026-06-07,S005,P003,Ningbo,Coffee,1,66.42,completed,1,0
O0037753,2026-06-07,S005,P014,Ningbo,Ready Meal,1,46.72,completed,1,0
O0037754,2026-06-07,S005,P003,Ningbo,Coffee,1,66.42,refunded,1,1
O0037755,2026-06-07,S006,P017,Shanghai,Beauty,1,48.0,completed,0,0
O0037756,2026-06-07,S006,P014,Shanghai,Ready Meal,3,140.16,completed,1,0
O0037757,2026-06-07,S006,P019,Shanghai,Beauty,1,50.0,completed,0,0
O0037758,2026-06-07,S006,P020,Shanghai,Beauty,1,55.0,completed,0,0
O0037759,2026-06-07,S006,P017,Shanghai,Beauty,1,48.0,completed,0,0
O0037760,2026-06-07,S006,P014,Shanghai,Ready Meal,1,46.72,completed,1,0
O0037761,2026-06-07,S006,P019,Shanghai,Beauty,2,100.0,completed,0,0
O0037762,2026-06-07,S006,P007,Shanghai,Snack,1,55.0,completed,0,0
O0037763,2026-06-07,S006,P020,Shanghai,Beauty,1,55.0,completed,0,0
O0037764,2026-06-07,S006,P003,Shanghai,Coffee,2,132.84,completed,1,0
O0037765,2026-06-07,S006,P010,Shanghai,Dairy,2,130.0,completed,0,0
O0037766,2026-06-07,S006,P002,Shanghai,Coffee,2,138.0,completed,0,0
O0037767,2026-06-07,S006,P001,Shanghai,Coffee,1,68.06,completed,1,0
O0037768,2026-06-07,S006,P007,Shanghai,Snack,3,165.0,completed,0,0
O0037769,2026-06-07,S006,P012,Shanghai,Dairy,3,219.0,completed,0,0
O0037770,2026-06-07,S006,P008,Shanghai,Snack,2,126.0,completed,0,0
O0037771,2026-06-07,S006,P019,Shanghai,Beauty,1,50.0,completed,0,0
O0037772,2026-06-07,S006,P009,Shanghai,Dairy,3,180.0,completed,0,0
O0037773,2026-06-07,S006,P003,Shanghai,Coffee,3,199.26,completed,1,0
O0037774,2026-06-07,S006,P004,Shanghai,Coffee,1,40.0,completed,0,0
O0037775,2026-06-07,S007,P003,Nanjing,Coffee,1,66.42,completed,1,0
O0037776,2026-06-07,S007,P012,Nanjing,Dairy,3,219.0,refunded,0,1
O0037777,2026-06-07,S007,P007,Nanjing,Snack,1,55.0,completed,0,0
O0037778,2026-06-07,S007,P008,Nanjing,Snack,1,63.0,completed,0,0
O0037779,2026-06-07,S007,P001,Nanjing,Coffee,1,68.06,completed,1,0
O0037780,2026-06-07,S007,P019,Nanjing,Beauty,1,50.0,completed,0,0
O0037781,2026-06-07,S007,P009,Nanjing,Dairy,3,180.0,completed,0,0
O0037782,2026-06-07,S007,P015,Nanjing,Ready Meal,1,73.0,completed,0,0
O0037783,2026-06-07,S007,P019,Nanjing,Beauty,1,50.0,completed,0,0
O0037784,2026-06-07,S007,P019,Nanjing,Beauty,1,50.0,completed,0,0
O0037785,2026-06-07,S007,P015,Nanjing,Ready Meal,3,219.0,completed,0,0
O0037786,2026-06-07,S007,P009,Nanjing,Dairy,1,60.0,completed,0,0
O0037787,2026-06-07,S007,P005,Nanjing,Snack,1,47.0,completed,0,0
O0037788,2026-06-07,S007,P006,Nanjing,Snack,2,44.0,completed,0,0
O0037789,2026-06-07,S007,P018,Nanjing,Beauty,1,66.0,completed,0,0
O0037790,2026-06-07,S007,P012,Nanjing,Dairy,2,146.0,completed,0,0
O0037791,2026-06-07,S007,P003,Nanjing,Coffee,1,66.42,completed,1,0
O0037792,2026-06-07,S007,P001,Nanjing,Coffee,2,136.12,completed,1,0
O0037793,2026-06-07,S007,P011,Nanjing,Dairy,2,90.0,completed,0,0
O0037794,2026-06-07,S007,P002,Nanjing,Coffee,1,69.0,completed,0,0
O0037795,2026-06-07,S007,P010,Nanjing,Dairy,1,65.0,completed,0,0
O0037796,2026-06-07,S007,P011,Nanjing,Dairy,1,45.0,completed,0,0
O0037797,2026-06-07,S008,P003,Shanghai,Coffee,1,66.42,completed,1,0
O0037798,2026-06-07,S008,P015,Shanghai,Ready Meal,1,73.0,completed,0,0
O0037799,2026-06-07,S008,P007,Shanghai,Snack,2,110.0,completed,0,0
O0037800,2026-06-07,S008,P009,Shanghai,Dairy,2,120.0,completed,0,0
O0037801,2026-06-07,S008,P010,Shanghai,Dairy,1,65.0,completed,0,0
O0037802,2026-06-07,S008,P008,Shanghai,Snack,3,189.0,completed,0,0
O0037803,2026-06-07,S008,P012,Shanghai,Dairy,3,219.0,completed,0,0
O0037804,2026-06-07,S008,P002,Shanghai,Coffee,1,69.0,completed,0,0
O0037805,2026-06-07,S008,P007,Shanghai,Snack,3,165.0,completed,0,0
O0037806,2026-06-07,S008,P006,Shanghai,Snack,2,44.0,completed,0,0
O0037807,2026-06-07,S008,P020,Shanghai,Beauty,1,55.0,completed,0,0
O0037808,2026-06-07,S008,P002,Shanghai,Coffee,1,69.0,completed,0,0
O0037809,2026-06-07,S008,P018,Shanghai,Beauty,1,66.0,completed,0,0
O0037810,2026-06-07,S008,P002,Shanghai,Coffee,1,69.0,completed,0,0
O0037811,2026-06-07,S008,P018,Shanghai,Beauty,1,66.0,completed,0,0
O0037812,2026-06-07,S008,P005,Shanghai,Snack,1,47.0,completed,0,0
O0037813,2026-06-07,S008,P001,Shanghai,Coffee,1,68.06,completed,1,0
O0037814,2026-06-07,S008,P005,Shanghai,Snack,1,47.0,completed,0,0
O0037815,2026-06-07,S008,P010,Shanghai,Dairy,1,65.0,completed,0,0
O0037816,2026-06-07,S008,P002,Shanghai,Coffee,3,207.0,completed,0,0
O0037817,2026-06-07,S008,P020,Shanghai,Beauty,2,110.0,completed,0,0
O0037818,2026-06-07,S008,P001,Shanghai,Coffee,3,204.18,completed,1,0
O0037819,2026-06-07,S008,P014,Shanghai,Ready Meal,1,46.72,completed,1,0
O0037820,2026-06-07,S008,P001,Shanghai,Coffee,1,68.06,completed,1,0
O0037821,2026-06-07,S008,P004,Shanghai,Coffee,2,80.0,completed,0,0
O0037822,2026-06-07,S008,P015,Shanghai,Ready Meal,3,219.0,completed,0,0
O0037823,2026-06-07,S008,P019,Shanghai,Beauty,3,150.0,completed,0,0
O0037824,2026-06-07,S008,P009,Shanghai,Dairy,1,60.0,completed,0,0
O0037825,2026-06-07,S008,P019,Shanghai,Beauty,3,150.0,completed,0,0
O0037826,2026-06-07,S008,P012,Shanghai,Dairy,1,73.0,completed,0,0
O0037827,2026-06-07,S008,P018,Shanghai,Beauty,2,132.0,completed,0,0
O0037828,2026-06-07,S008,P019,Shanghai,Beauty,1,50.0,refunded,0,1
O0037829,2026-06-07,S008,P003,Shanghai,Coffee,2,132.84,completed,1,0
O0037830,2026-06-07,S008,P009,Shanghai,Dairy,3,180.0,completed,0,0
O0037831,2026-06-07,S009,P001,Hangzhou,Coffee,1,68.06,completed,1,0
O0037832,2026-06-07,S009,P005,Hangzhou,Snack,1,47.0,completed,0,0
O0037833,2026-06-07,S009,P012,Hangzhou,Dairy,1,73.0,completed,0,0
O0037834,2026-06-07,S009,P002,Hangzhou,Coffee,1,69.0,refunded,0,1
O0037835,2026-06-07,S009,P015,Hangzhou,Ready Meal,1,73.0,completed,0,0
O0037836,2026-06-07,S009,P002,Hangzhou,Coffee,3,207.0,completed,0,0
O0037837,2026-06-07,S009,P008,Hangzhou,Snack,3,189.0,completed,0,0
O0037838,2026-06-07,S009,P001,Hangzhou,Coffee,1,68.06,completed,1,0
O0037839,2026-06-07,S009,P010,Hangzhou,Dairy,2,130.0,completed,0,0
O0037840,2026-06-07,S009,P020,Hangzhou,Beauty,1,55.0,completed,0,0
O0037841,2026-06-07,S009,P003,Hangzhou,Coffee,1,66.42,completed,1,0
O0037842,2026-06-07,S009,P019,Hangzhou,Beauty,1,50.0,completed,0,0
O0037843,2026-06-07,S009,P011,Hangzhou,Dairy,1,45.0,completed,0,0
O0037844,2026-06-07,S009,P019,Hangzhou,Beauty,1,50.0,completed,0,0
O0037845,2026-06-07,S009,P004,Hangzhou,Coffee,1,40.0,completed,0,0
O0037846,2026-06-07,S009,P010,Hangzhou,Dairy,3,195.0,completed,0,0
O0037847,2026-06-07,S009,P011,Hangzhou,Dairy,1,45.0,completed,0,0
O0037848,2026-06-07,S009,P001,Hangzhou,Coffee,1,68.06,completed,1,0
O0037849,2026-06-07,S009,P009,Hangzhou,Dairy,2,120.0,completed,0,0
O0037850,2026-06-07,S009,P009,Hangzhou,Dairy,1,60.0,completed,0,0
O0037851,2026-06-07,S010,P012,Wuxi,Dairy,1,73.0,completed,0,0
O0037852,2026-06-07,S010,P001,Wuxi,Coffee,2,136.12,completed,1,0
O0037853,2026-06-07,S010,P014,Wuxi,Ready Meal,1,46.72,completed,1,0
O0037854,2026-06-07,S010,P002,Wuxi,Coffee,3,207.0,completed,0,0
O0037855,2026-06-07,S010,P009,Wuxi,Dairy,1,60.0,completed,0,0
O0037856,2026-06-07,S010,P001,Wuxi,Coffee,2,136.12,completed,1,0
O0037857,2026-06-07,S010,P012,Wuxi,Dairy,2,146.0,completed,0,0
O0037858,2026-06-07,S010,P005,Wuxi,Snack,1,47.0,completed,0,0
O0037859,2026-06-07,S010,P004,Wuxi,Coffee,1,40.0,completed,0,0
O0037860,2026-06-07,S010,P005,Wuxi,Snack,1,47.0,completed,0,0
O0037861,2026-06-07,S010,P012,Wuxi,Dairy,3,219.0,completed,0,0
O0037862,2026-06-07,S011,P018,Shanghai,Beauty,2,132.0,completed,0,0
O0037863,2026-06-07,S011,P001,Shanghai,Coffee,2,136.12,completed,1,0
O0037864,2026-06-07,S011,P010,Shanghai,Dairy,3,195.0,completed,0,0
O0037865,2026-06-07,S011,P010,Shanghai,Dairy,3,195.0,completed,0,0
O0037866,2026-06-07,S011,P011,Shanghai,Dairy,1,45.0,completed,0,0
O0037867,2026-06-07,S011,P011,Shanghai,Dairy,1,45.0,completed,0,0
O0037868,2026-06-07,S011,P003,Shanghai,Coffee,1,66.42,completed,1,0
O0037869,2026-06-07,S011,P002,Shanghai,Coffee,1,69.0,completed,0,0
O0037870,2026-06-07,S011,P005,Shanghai,Snack,1,47.0,completed,0,0
O0037871,2026-06-07,S011,P009,Shanghai,Dairy,3,180.0,completed,0,0
O0037872,2026-06-07,S011,P005,Shanghai,Snack,1,47.0,completed,0,0
O0037873,2026-06-07,S011,P001,Shanghai,Coffee,1,68.06,completed,1,0
O0037874,2026-06-07,S011,P005,Shanghai,Snack,1,47.0,completed,0,0
O0037875,2026-06-07,S011,P004,Shanghai,Coffee,3,120.0,completed,0,0
O0037876,2026-06-07,S011,P018,Shanghai,Beauty,1,66.0,completed,0,0
O0037877,2026-06-07,S012,P005,Hangzhou,Snack,2,94.0,completed,0,0
O0037878,2026-06-07,S012,P019,Hangzhou,Beauty,1,50.0,completed,0,0
O0037879,2026-06-07,S012,P005,Hangzhou,Snack,3,141.0,completed,0,0
O0037880,2026-06-07,S012,P019,Hangzhou,Beauty,1,50.0,refunded,0,1
O0037881,2026-06-07,S012,P015,Hangzhou,Ready Meal,3,219.0,completed,0,0
O0037882,2026-06-07,S012,P008,Hangzhou,Snack,3,189.0,completed,0,0
O0037883,2026-06-07,S012,P004,Hangzhou,Coffee,1,40.0,completed,0,0
O0037884,2026-06-07,S012,P018,Hangzhou,Beauty,2,132.0,completed,0,0
O0037885,2026-06-07,S012,P010,Hangzhou,Dairy,1,65.0,completed,0,0
O0037886,2026-06-07,S012,P014,Hangzhou,Ready Meal,1,46.72,completed,1,0
O0037887,2026-06-07,S012,P003,Hangzhou,Coffee,3,199.26,completed,1,0
O0037888,2026-06-07,S012,P003,Hangzhou,Coffee,1,66.42,completed,1,0
O0037889,2026-06-07,S012,P007,Hangzhou,Snack,1,55.0,completed,0,0
O0037890,2026-06-07,S012,P006,Hangzhou,Snack,1,22.0,completed,0,0
O0037891,2026-06-07,S012,P010,Hangzhou,Dairy,1,65.0,completed,0,0
O0037892,2026-06-07,S012,P002,Hangzhou,Coffee,2,138.0,completed,0,0
O0037893,2026-06-07,S012,P005,Hangzhou,Snack,3,141.0,completed,0,0
O0037894,2026-06-07,S012,P011,Hangzhou,Dairy,3,135.0,completed,0,0
O0037895,2026-06-07,S012,P008,Hangzhou,Snack,1,63.0,completed,0,0
O0037896,2026-06-07,S012,P003,Hangzhou,Coffee,3,199.26,refunded,1,1
O0037897,2026-06-07,S012,P009,Hangzhou,Dairy,1,60.0,completed,0,0
O0037898,2026-06-07,S012,P012,Hangzhou,Dairy,1,73.0,completed,0,0
O0037899,2026-06-07,S012,P010,Hangzhou,Dairy,2,130.0,refunded,0,1
O0037900,2026-06-07,S012,P010,Hangzhou,Dairy,3,195.0,completed,0,0
O0037901,2026-06-07,S012,P003,Hangzhou,Coffee,1,66.42,completed,1,0
O0037902,2026-06-07,S012,P020,Hangzhou,Beauty,1,55.0,completed,0,0
O0037903,2026-06-07,S012,P010,Hangzhou,Dairy,1,65.0,completed,0,0
O0037904,2026-06-07,S012,P009,Hangzhou,Dairy,2,120.0,completed,0,0
O0037905,2026-06-07,S012,P002,Hangzhou,Coffee,2,138.0,completed,0,0
O0037906,2026-06-07,S013,P008,Nanjing,Snack,2,126.0,completed,0,0
O0037907,2026-06-07,S013,P007,Nanjing,Snack,1,55.0,completed,0,0
O0037908,2026-06-07,S013,P002,Nanjing,Coffee,1,69.0,completed,0,0
O0037909,2026-06-07,S013,P013,Nanjing,Ready Meal,2,60.0,completed,0,0
O0037910,2026-06-07,S013,P007,Nanjing,Snack,2,110.0,refunded,0,1
O0037911,2026-06-07,S013,P010,Nanjing,Dairy,2,130.0,completed,0,0
O0037912,2026-06-07,S013,P002,Nanjing,Coffee,1,69.0,completed,0,0
O0037913,2026-06-07,S013,P004,Nanjing,Coffee,1,40.0,completed,0,0
O0037914,2026-06-07,S013,P020,Nanjing,Beauty,1,55.0,completed,0,0
O0037915,2026-06-07,S013,P019,Nanjing,Beauty,1,50.0,completed,0,0
O0037916,2026-06-07,S013,P004,Nanjing,Coffee,1,40.0,completed,0,0
O0037917,2026-06-07,S014,P010,Nanjing,Dairy,3,195.0,completed,0,0
O0037918,2026-06-07,S014,P010,Nanjing,Dairy,1,65.0,completed,0,0
O0037919,2026-06-07,S014,P018,Nanjing,Beauty,1,66.0,completed,0,0
O0037920,2026-06-07,S014,P004,Nanjing,Coffee,1,40.0,completed,0,0
O0037921,2026-06-07,S014,P010,Nanjing,Dairy,1,65.0,completed,0,0
O0037922,2026-06-07,S014,P001,Nanjing,Coffee,2,136.12,completed,1,0
O0037923,2026-06-07,S014,P003,Nanjing,Coffee,1,66.42,refunded,1,1
O0037924,2026-06-07,S014,P015,Nanjing,Ready Meal,1,73.0,completed,0,0
O0037925,2026-06-07,S014,P020,Nanjing,Beauty,1,55.0,completed,0,0
O0037926,2026-06-07,S014,P015,Nanjing,Ready Meal,1,73.0,refunded,0,1
O0037927,2026-06-07,S014,P001,Nanjing,Coffee,1,68.06,completed,1,0
O0037928,2026-06-07,S014,P020,Nanjing,Beauty,1,55.0,completed,0,0
O0037929,2026-06-07,S014,P012,Nanjing,Dairy,1,73.0,completed,0,0
O0037930,2026-06-07,S014,P020,Nanjing,Beauty,3,165.0,completed,0,0
O0037931,2026-06-07,S014,P016,Nanjing,Ready Meal,3,36.0,completed,0,0
O0037932,2026-06-07,S015,P014,Suzhou,Ready Meal,2,93.44,completed,1,0
O0037933,2026-06-07,S015,P002,Suzhou,Coffee,1,69.0,completed,0,0
O0037934,2026-06-07,S015,P010,Suzhou,Dairy,1,65.0,completed,0,0
O0037935,2026-06-07,S015,P011,Suzhou,Dairy,1,45.0,completed,0,0
O0037936,2026-06-07,S015,P003,Suzhou,Coffee,1,66.42,completed,1,0
O0037937,2026-06-07,S015,P004,Suzhou,Coffee,3,120.0,completed,0,0
O0037938,2026-06-07,S015,P013,Suzhou,Ready Meal,3,90.0,completed,0,0
O0037939,2026-06-07,S015,P012,Suzhou,Dairy,1,73.0,completed,0,0
O0037940,2026-06-07,S015,P003,Suzhou,Coffee,1,66.42,completed,1,0
O0037941,2026-06-07,S015,P018,Suzhou,Beauty,1,66.0,completed,0,0
O0037942,2026-06-07,S015,P010,Suzhou,Dairy,1,65.0,completed,0,0
O0037943,2026-06-07,S015,P012,Suzhou,Dairy,1,73.0,completed,0,0
O0037944,2026-06-07,S015,P014,Suzhou,Ready Meal,1,46.72,completed,1,0
O0037945,2026-06-07,S015,P003,Suzhou,Coffee,3,199.26,completed,1,0
O0037946,2026-06-07,S015,P012,Suzhou,Dairy,1,73.0,completed,0,0
O0037947,2026-06-07,S015,P012,Suzhou,Dairy,3,219.0,completed,0,0
O0037948,2026-06-07,S015,P018,Suzhou,Beauty,2,132.0,completed,0,0
O0037949,2026-06-07,S015,P012,Suzhou,Dairy,2,146.0,completed,0,0
O0037950,2026-06-07,S015,P005,Suzhou,Snack,2,94.0,completed,0,0
O0037951,2026-06-07,S015,P003,Suzhou,Coffee,1,66.42,completed,1,0
O0037952,2026-06-07,S015,P014,Suzhou,Ready Meal,3,140.16,completed,1,0
O0037953,2026-06-07,S015,P009,Suzhou,Dairy,2,120.0,completed,0,0
O0037954,2026-06-07,S015,P005,Suzhou,Snack,1,47.0,completed,0,0
O0037955,2026-06-07,S015,P011,Suzhou,Dairy,1,45.0,completed,0,0
O0037956,2026-06-07,S015,P018,Suzhou,Beauty,1,66.0,completed,0,0
O0037957,2026-06-07,S015,P003,Suzhou,Coffee,1,66.42,completed,1,0
O0037958,2026-06-07,S015,P017,Suzhou,Beauty,1,48.0,completed,0,0
O0037959,2026-06-07,S015,P001,Suzhou,Coffee,1,68.06,completed,1,0
O0037960,2026-06-07,S015,P001,Suzhou,Coffee,1,68.06,completed,1,0
O0037961,2026-06-07,S015,P015,Suzhou,Ready Meal,1,73.0,completed,0,0
O0037962,2026-06-07,S015,P012,Suzhou,Dairy,3,219.0,completed,0,0
O0037963,2026-06-07,S015,P007,Suzhou,Snack,3,165.0,completed,0,0
O0037964,2026-06-07,S015,P001,Suzhou,Coffee,2,136.12,completed,1,0
O0037965,2026-06-07,S016,P014,Hangzhou,Ready Meal,2,93.44,completed,1,0
O0037966,2026-06-07,S016,P020,Hangzhou,Beauty,1,55.0,completed,0,0
O0037967,2026-06-07,S016,P012,Hangzhou,Dairy,1,73.0,completed,0,0
O0037968,2026-06-07,S016,P004,Hangzhou,Coffee,1,40.0,completed,0,0
O0037969,2026-06-07,S016,P013,Hangzhou,Ready Meal,1,30.0,completed,0,0
O0037970,2026-06-07,S016,P004,Hangzhou,Coffee,2,80.0,completed,0,0
O0037971,2026-06-07,S016,P010,Hangzhou,Dairy,1,65.0,completed,0,0
O0037972,2026-06-07,S016,P001,Hangzhou,Coffee,3,204.18,completed,1,0
O0037973,2026-06-07,S016,P014,Hangzhou,Ready Meal,1,46.72,completed,1,0
O0037974,2026-06-07,S016,P019,Hangzhou,Beauty,3,150.0,completed,0,0
O0037975,2026-06-07,S016,P014,Hangzhou,Ready Meal,3,140.16,completed,1,0
O0037976,2026-06-07,S016,P019,Hangzhou,Beauty,1,50.0,completed,0,0
O0037977,2026-06-07,S016,P006,Hangzhou,Snack,1,22.0,completed,0,0
O0037978,2026-06-07,S016,P003,Hangzhou,Coffee,3,199.26,completed,1,0
O0037979,2026-06-07,S016,P002,Hangzhou,Coffee,3,207.0,completed,0,0
O0037980,2026-06-07,S016,P007,Hangzhou,Snack,2,110.0,completed,0,0
O0037981,2026-06-07,S016,P014,Hangzhou,Ready Meal,3,140.16,completed,1,0
O0037982,2026-06-07,S016,P002,Hangzhou,Coffee,1,69.0,completed,0,0
O0037983,2026-06-07,S016,P013,Hangzhou,Ready Meal,2,60.0,completed,0,0
O0037984,2026-06-07,S016,P015,Hangzhou,Ready Meal,1,73.0,completed,0,0
O0037985,2026-06-07,S016,P003,Hangzhou,Coffee,1,66.42,completed,1,0
O0037986,2026-06-07,S016,P020,Hangzhou,Beauty,1,55.0,completed,0,0
O0037987,2026-06-07,S016,P015,Hangzhou,Ready Meal,2,146.0,completed,0,0
O0037988,2026-06-07,S016,P020,Hangzhou,Beauty,1,55.0,completed,0,0
O0037989,2026-06-07,S016,P015,Hangzhou,Ready Meal,2,146.0,completed,0,0
O0037990,2026-06-07,S016,P007,Hangzhou,Snack,2,110.0,completed,0,0
O0037991,2026-06-07,S016,P011,Hangzhou,Dairy,1,45.0,completed,0,0
O0037992,2026-06-07,S016,P014,Hangzhou,Ready Meal,3,140.16,completed,1,0
O0037993,2026-06-07,S017,P004,Suzhou,Coffee,1,40.0,completed,0,0
O0037994,2026-06-07,S017,P003,Suzhou,Coffee,1,66.42,completed,1,0
O0037995,2026-06-07,S017,P001,Suzhou,Coffee,1,68.06,completed,1,0
O0037996,2026-06-07,S017,P001,Suzhou,Coffee,3,204.18,completed,1,0
O0037997,2026-06-07,S017,P010,Suzhou,Dairy,2,130.0,completed,0,0
O0037998,2026-06-07,S017,P018,Suzhou,Beauty,2,132.0,completed,0,0
O0037999,2026-06-07,S017,P020,Suzhou,Beauty,1,55.0,completed,0,0
O0038000,2026-06-07,S017,P015,Suzhou,Ready Meal,3,219.0,completed,0,0
O0038001,2026-06-07,S017,P012,Suzhou,Dairy,3,219.0,completed,0,0
O0038002,2026-06-07,S017,P002,Suzhou,Coffee,1,69.0,completed,0,0
O0038003,2026-06-07,S017,P001,Suzhou,Coffee,1,68.06,completed,1,0
O0038004,2026-06-07,S018,P010,Hangzhou,Dairy,1,65.0,completed,0,0
O0038005,2026-06-07,S018,P001,Hangzhou,Coffee,2,136.12,completed,1,0
O0038006,2026-06-07,S018,P017,Hangzhou,Beauty,3,144.0,completed,0,0
O0038007,2026-06-07,S018,P001,Hangzhou,Coffee,1,68.06,completed,1,0
O0038008,2026-06-07,S018,P003,Hangzhou,Coffee,2,132.84,refunded,1,1
O0038009,2026-06-07,S018,P015,Hangzhou,Ready Meal,1,73.0,completed,0,0
O0038010,2026-06-07,S018,P007,Hangzhou,Snack,1,55.0,completed,0,0
O0038011,2026-06-07,S018,P001,Hangzhou,Coffee,3,204.18,completed,1,0
O0038012,2026-06-07,S018,P010,Hangzhou,Dairy,1,65.0,completed,0,0
O0038013,2026-06-07,S018,P009,Hangzhou,Dairy,2,120.0,completed,0,0
O0038014,2026-06-07,S018,P014,Hangzhou,Ready Meal,3,140.16,completed,1,0
